;Investkosten;Ersparnisse Prosumer;Ersparnisse Consumer;Förderkosten;Eigenverbrauch;Erzeugung;Netzbezug;Netzeinspeisung;Verbrauch
0;;;;;;;;;
206;11212617,567206187;650744,4346066321;310504,53543319757;2838785,270161856;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
207;12001738,867264254;728414,6594173943;352154,0732099244;3075521,660179276;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
208;12790860,16732227;805995,3713136623;393785,5074324552;3312258,050196681;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
209;13579981,467380263;883522,4115359207;435405,6526316476;3548994,4402140784;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
210;6438768,466800001;91004,03858633862;5141,445277262388;1331630,5400400003;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
211;7227889,766858031;177631,49969454826;57319,65465074215;1568366,9300574092;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
212;8017011,066916063;258833,2821700596;100928,80623153727;1805103,320074819;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
213;8806132,36697409;338227,1636433213;143314,24950545162;2041839,7100922267;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
214;9595253,667032119;416825,0132485614;185297,5071685088;2278576,100109636;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
215;10384374,967090128;495012,79082661815;227103,47832208214;2515312,490127038;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
216;11173496,26714817;572961,6539553222;268826,4440440178;2752048,880144451;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
217;11962617,567206187;650744,4346066321;310504,53543319757;2988785,270161856;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
218;12751738,867264254;728414,6594173943;352154,0732099244;3225521,660179276;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
219;13540860,16732227;805995,3713136623;393785,5074324552;3462258,050196681;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
220;14329981,467380263;883522,4115359207;435405,6526316476;3698994,4402140784;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
221;7188768,466800001;91004,03858633862;5141,445277262388;1481630,5400400003;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
222;7977889,766858031;177631,49969454826;57319,65465074215;1718366,9300574092;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
223;8767011,066916063;258833,2821700596;100928,80623153727;1955103,320074819;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
224;9556132,36697409;338227,1636433213;143314,24950545162;2191839,710092227;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
225;10345253,667032119;416825,0132485614;185297,5071685088;2428576,100109636;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
226;11134374,967090128;495012,79082661815;227103,47832208214;2665312,490127038;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
227;11923496,26714817;572961,6539553222;268826,4440440178;2902048,880144451;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
228;12712617,567206187;650744,4346066321;310504,53543319757;3138785,270161856;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
229;13501738,867264254;728414,6594173943;352154,0732099244;3375521,660179276;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
230;14290860,16732227;805995,3713136623;393785,5074324552;3612258,050196681;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
231;15079981,467380263;883522,4115359207;435405,6526316476;3848994,4402140784;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
232;7938768,466800001;91004,03858633862;5141,445277262388;1631630,5400400003;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
233;8727889,76685803;177631,49969454826;57319,65465074215;1868366,9300574092;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
234;9517011,066916063;258833,2821700596;100928,80623153727;2105103,320074819;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
235;10306132,36697409;338227,1636433213;143314,24950545162;2341839,710092227;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
236;11095253,667032119;416825,0132485614;185297,5071685088;2578576,100109636;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
237;11884374,967090128;495012,79082661815;227103,47832208214;2815312,490127038;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
238;12673496,26714817;572961,6539553222;268826,4440440178;3052048,880144451;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
239;13462617,567206187;650744,4346066321;310504,53543319757;3288785,270161856;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
240;14251738,867264254;728414,6594173943;352154,0732099244;3525521,660179276;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
241;15040860,16732227;805995,3713136623;393785,5074324552;3762258,050196681;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
242;15829981,467380263;883522,4115359207;435405,6526316476;3998994,4402140784;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
243;415675,3896000014;40504,26129237042;3111,065613630106;166270,15584000057;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
244;1163263,9896549773;75899,03556041732;25517,574119201752;465305,59586199094;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
245;1910852,5897099543;108010,75587874239;42738,983960410034;764341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
246;2658441,189764927;139028,5233613114;59219,93336114923;1063376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
247;3406029,789819905;169564,61550972698;75457,52204194291;1362411,9159279622;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
248;4153618,3898748537;199852,57490284118;91587,83544629761;1661447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
249;4901206,989929846;229995,968227875;107667,92263405575;1960482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
250;5648795,58998481;260038,8657863333;123720,85656313987;2259518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
251;6396384,190039812;290013,6563075161;139756,51282863814;2558553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
252;7143972,7900947835;319934,2829632422;155781,2147142095;2857589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
253;7891561,390149722;349822,43312832544;171799,0856620908;3156624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
254;1065675,3896000013;40504,26129237042;3111,065613630106;361270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
255;1813263,9896549773;75899,03556041732;25517,574119201752;660305,5958619909;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
256;2560852,5897099543;108010,75587874239;42738,983960410034;959341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
257;3308441,189764927;139028,5233613114;59219,93336114923;1258376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
258;4056029,789819905;169564,61550972698;75457,52204194291;1557411,9159279622;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
259;4803618,389874853;199852,57490284118;91587,83544629761;1856447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
260;5551206,989929846;229995,968227875;107667,92263405575;2155482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
261;6298795,58998481;260038,8657863333;123720,85656313987;2454518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
262;7046384,190039812;290013,6563075161;139756,51282863814;2753553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
263;7793972,7900947835;319934,2829632422;155781,2147142095;3052589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
264;8541561,390149722;349822,43312832544;171799,0856620908;3351624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
265;1715675,3896000013;40504,26129237042;3111,065613630106;556270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
266;2463263,9896549773;75899,03556041732;25517,574119201752;855305,5958619909;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
267;3210852,5897099543;108010,75587874239;42738,983960410034;1154341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
268;3958441,189764927;139028,5233613114;59219,93336114923;1453376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
269;4706029,789819906;169564,61550972698;75457,52204194291;1752411,9159279622;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
270;5453618,389874853;199852,57490284118;91587,83544629761;2051447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
271;6201206,989929846;229995,968227875;107667,92263405575;2350482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
272;6948795,58998481;260038,8657863333;123720,85656313987;2649518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
273;7696384,190039812;290013,6563075161;139756,51282863814;2948553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
274;8443972,790094784;319934,2829632422;155781,2147142095;3247589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
275;9191561,390149722;349822,43312832544;171799,0856620908;3546624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
276;2365675,3896000013;40504,26129237042;3111,065613630106;751270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
277;3113263,9896549773;75899,03556041732;25517,574119201752;1050305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
278;3860852,5897099543;108010,75587874239;42738,983960410034;1349341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
279;4608441,189764927;139028,5233613114;59219,93336114923;1648376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
280;5356029,789819906;169564,61550972698;75457,52204194291;1947411,9159279622;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
281;6103618,389874853;199852,57490284118;91587,83544629761;2246447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
282;6851206,989929846;229995,968227875;107667,92263405575;2545482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
283;7598795,58998481;260038,8657863333;123720,85656313987;2844518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
284;8346384,190039812;290013,6563075161;139756,51282863814;3143553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
285;9093972,790094784;319934,2829632422;155781,2147142095;3442589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
286;9841561,390149722;349822,43312832544;171799,0856620908;3741624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
287;3015675,3896000013;40504,26129237042;3111,065613630106;946270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
288;3763263,9896549773;75899,03556041732;25517,574119201752;1245305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
289;4510852,589709954;108010,75587874239;42738,983960410034;1544341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
290;5258441,189764927;139028,5233613114;59219,93336114923;1843376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
291;6006029,789819906;169564,61550972698;75457,52204194291;2142411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
292;6753618,389874853;199852,57490284118;91587,83544629761;2441447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
293;7501206,989929846;229995,968227875;107667,92263405575;2740482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
294;8248795,58998481;260038,8657863333;123720,85656313987;3039518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
295;8996384,190039812;290013,6563075161;139756,51282863814;3338553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
296;9743972,790094784;319934,2829632422;155781,2147142095;3637589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
297;10491561,390149722;349822,43312832544;171799,0856620908;3936624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
298;3665675,3896000013;40504,26129237042;3111,065613630106;1141270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
299;4413263,989654977;75899,03556041732;25517,574119201752;1440305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
300;5160852,589709954;108010,75587874239;42738,983960410034;1739341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
301;5908441,189764927;139028,5233613114;59219,93336114923;2038376,475905971;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
302;6656029,789819906;169564,61550972698;75457,52204194291;2337411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
303;7403618,389874853;199852,57490284118;91587,83544629761;2636447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
304;8151206,989929846;229995,968227875;107667,92263405575;2935482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
305;8898795,58998481;260038,8657863333;123720,85656313987;3234518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
306;9646384,190039812;290013,6563075161;139756,51282863814;3533553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
307;10393972,790094784;319934,2829632422;155781,2147142095;3832589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
308;11141561,390149722;349822,43312832544;171799,0856620908;4131624,556059889;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
309;4315675,389600001;40504,26129237042;3111,065613630106;1336270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
310;5063263,989654977;75899,03556041732;25517,574119201752;1635305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
311;5810852,589709954;108010,75587874239;42738,983960410034;1934341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
312;6558441,189764927;139028,5233613114;59219,93336114923;2233376,4759059707;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
313;7306029,789819906;169564,61550972698;75457,52204194291;2532411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
314;8053618,389874853;199852,57490284118;91587,83544629761;2831447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
315;8801206,989929846;229995,968227875;107667,92263405575;3130482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
316;9548795,58998481;260038,8657863333;123720,85656313987;3429518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
317;10296384,190039812;290013,6563075161;139756,51282863814;3728553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
318;11043972,790094784;319934,2829632422;155781,2147142095;4027589,1160379136;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
319;11791561,390149722;349822,43312832544;171799,0856620908;4326624,5560598895;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
320;4965675,389600001;40504,26129237042;3111,065613630106;1531270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
321;5713263,989654977;75899,03556041732;25517,574119201752;1830305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
322;6460852,589709954;108010,75587874239;42738,983960410034;2129341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
323;7208441,189764927;139028,5233613114;59219,93336114923;2428376,4759059707;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
324;7956029,789819906;169564,61550972698;75457,52204194291;2727411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
325;8703618,389874853;199852,57490284118;91587,83544629761;3026447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
326;9451206,989929846;229995,968227875;107667,92263405575;3325482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
327;10198795,58998481;260038,8657863333;123720,85656313987;3624518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
328;10946384,190039812;290013,6563075161;139756,51282863814;3923553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
329;11693972,790094784;319934,2829632422;155781,2147142095;4222589,116037914;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
330;12441561,390149722;349822,43312832544;171799,0856620908;4521624,5560598895;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
331;5615675,389600001;40504,26129237042;3111,065613630106;1726270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
332;6363263,989654977;75899,03556041732;25517,574119201752;2025305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
333;7110852,589709954;108010,75587874239;42738,983960410034;2324341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
334;7858441,189764927;139028,5233613114;59219,93336114923;2623376,4759059707;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
335;8606029,789819906;169564,61550972698;75457,52204194291;2922411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
336;9353618,389874853;199852,57490284118;91587,83544629761;3221447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
337;10101206,989929846;229995,968227875;107667,92263405575;3520482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
338;10848795,58998481;260038,8657863333;123720,85656313987;3819518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
339;11596384,190039812;290013,6563075161;139756,51282863814;4118553,6760159247;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
340;12343972,790094784;319934,2829632422;155781,2147142095;4417589,116037914;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
341;13091561,390149722;349822,43312832544;171799,0856620908;4716624,5560598895;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
342;6265675,389600001;40504,26129237042;3111,065613630106;1921270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
343;7013263,989654977;75899,03556041732;25517,574119201752;2220305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
344;7760852,589709954;108010,75587874239;42738,983960410034;2519341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
345;8508441,189764928;139028,5233613114;59219,93336114923;2818376,4759059707;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
346;9256029,789819906;169564,61550972698;75457,52204194291;3117411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
347;10003618,389874853;199852,57490284118;91587,83544629761;3416447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
348;10751206,989929846;229995,968227875;107667,92263405575;3715482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
349;11498795,58998481;260038,8657863333;123720,85656313987;4014518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
350;12246384,190039812;290013,6563075161;139756,51282863814;4313553,676015925;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
351;12993972,790094784;319934,2829632422;155781,2147142095;4612589,116037914;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
352;13741561,390149722;349822,43312832544;171799,0856620908;4911624,5560598895;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
353;6915675,389600001;40504,26129237042;3111,065613630106;2116270,1558400006;36661,02822500002;230930,7720000008;321209,9360999992;135073,1826000001;417067,52550000045
354;7663263,989654977;75899,03556041732;25517,574119201752;2415305,595861991;113973,41765201134;646257,7720305432;257445,13204600455;486635,3785765476;417067,52550000045
355;8410852,589709954;108010,75587874239;42738,983960410034;2714341,0358839817;137143,15388416726;1061584,772061086;238249,55227667032;882766,7988377566;417067,52550000045
356;9158441,189764928;139028,5233613114;59219,93336114923;3013376,4759059707;150561,25962260927;1476911,7720916239;228708,77922430614;1288553,025815933;417067,52550000045
357;9906029,789819906;169564,61550972698;75457,52204194291;3312411,9159279624;159802,2209802787;1892238,7721221694;222983,98540404596;1698155,232026215;417067,52550000045
358;10653618,389874853;199852,57490284118;91587,83544629761;3611447,3559499416;166704,49839145335;2307565,772152701;219129,76017188706;2109628,0068245935;417067,52550000045
359;11401206,989929846;229995,968227875;107667,92263405575;3910482,7959719384;172013,820276037;2722892,7721832525;216300,7574906662;2522126,00417392;417067,52550000045
360;12148795,58998481;260038,8657863333;123720,85656313987;4209518,235993924;176169,6368296435;3138219,7722137813;214143,59178444007;2935295,8384982287;417067,52550000045
361;12896384,190039812;290013,6563075161;139756,51282863814;4508553,676015925;179562,01689119384;3553546,7722443403;212435,81924064818;3348915,065984981;417067,52550000045
362;13643972,790094784;319934,2829632422;155781,2147142095;4807589,116037914;182391,90028900007;3968873,772274882;211070,77430412412;3762877,0210789945;417067,52550000045
363;14391561,390149722;349822,43312832544;171799,0856620908;5106624,5560598895;184788,20731885626;4384200,772305402;209912,61056936232;4177045,8573747827;417067,52550000045
